,score_tmdb,votes_tmdb,votes_ml,score_ml,popularity,january,february,march,april,may,june,july,august,september,october,november,december
285,7.6,38,712,3.232443820224719,3.091,0,1,0,0,0,0,0,0,0,0,0,0
286,6.9,64,489,3.0439672801635997,4.748,0,0,1,0,0,0,0,0,0,0,0,0
287,6.7,1101,20625,3.008339393939394,9.931000000000001,0,0,0,0,0,0,0,0,0,0,1,0
288,7.0,357,4850,3.552268041237113,5.048,0,0,0,0,0,0,0,0,1,0,0,0
289,5.8,326,7033,2.8150149296175173,7.268,0,0,0,0,0,0,0,1,0,0,0,0
290,5.6,60,936,2.6153846153846154,3.6510000000000002,1,0,0,0,0,0,0,0,0,0,0,0
291,5.1,85,3321,2.8136103583258056,5.252000000000001,0,0,0,0,0,0,1,0,0,0,0,0
292,4.9,94,1848,2.7053571428571432,5.38,0,0,0,1,0,0,0,0,0,0,0,0
293,6.7,32,3406,3.5176159718144446,4.007,0,0,0,0,0,0,1,0,0,0,0,0
294,5.4,161,5192,2.4916217257318958,6.4,0,0,0,0,0,0,0,0,0,1,0,0
295,5.7,736,16381,2.7571576826811546,9.834,0,0,0,0,1,0,0,0,0,0,0,0
296,6.4,125,1918,3.2859749739311783,7.763,0,0,0,0,0,0,1,0,0,0,0,0
297,6.1,198,2457,3.008343508343508,8.912,0,0,0,0,0,0,1,0,0,0,0,0
298,6.1,64,809,2.710754017305315,4.131,0,1,0,0,0,0,0,0,0,0,0,0
299,6.5,47,909,3.4697469746974696,2.5340000000000003,0,0,0,0,0,0,0,0,1,0,0,0
300,5.9,146,3447,3.1144473455178416,6.358,0,0,0,0,0,1,0,0,0,0,0,0
301,4.7,82,3526,2.5398468519568915,4.025,0,0,0,0,0,1,0,0,0,0,0,0
302,7.6,734,5659,3.8185191729987635,8.491,0,0,0,0,0,0,0,0,1,0,0,0
303,4.9,37,1586,2.3688524590163933,2.866,1,0,0,0,0,0,0,0,0,0,0,0
304,4.7,22,283,2.314487632508834,3.052,0,0,0,0,0,0,0,0,1,0,0,0
305,7.8,1361,10741,3.7010985941718646,7.779,0,0,0,0,0,0,0,0,0,0,1,0
306,5.0,147,13948,2.720210782907944,6.416,0,0,0,0,0,1,0,0,0,0,0,0
307,5.8,31,1281,2.916471506635441,3.2110000000000003,0,0,0,0,1,0,0,0,0,0,0,0
308,6.3,974,27627,3.0671806566040467,10.309000000000001,0,0,0,0,1,0,0,0,0,0,0,0
309,5.0,374,15481,2.569116982107099,6.859,0,0,0,0,0,0,1,0,0,0,0,0
310,5.4,194,1328,2.623117469879518,6.266,0,0,0,0,0,0,0,1,0,0,0,0
311,5.4,59,1108,2.7044223826714804,3.458,0,0,0,0,0,1,0,0,0,0,0,0
312,5.2,15,65,2.6846153846153844,1.7630000000000001,0,0,0,0,0,0,0,0,0,0,1,0
313,6.5,313,20214,3.5967398832492328,8.557,0,0,0,0,1,0,0,0,0,0,0,0
314,7.5,915,9842,3.682127616338143,7.812,0,0,0,0,0,0,0,0,1,0,0,0
315,6.5,1584,20711,3.0516875090531603,14.084000000000001,0,0,0,0,0,0,0,0,0,1,0,0
316,4.4,54,1354,2.4254062038404727,3.761,0,0,0,0,1,0,0,0,0,0,0,0
317,5.5,55,1993,2.8830908178625188,4.375,0,0,0,0,0,0,0,0,0,1,0,0
318,8.1,180,3991,3.893385116512152,5.761,0,0,0,0,0,0,0,0,1,0,0,0
319,4.3,9,228,2.521929824561404,1.8969999999999998,0,0,0,1,0,0,0,0,0,0,0,0
320,6.9,122,3137,3.551322919987249,5.888,0,0,0,0,0,0,0,0,0,1,0,0
321,6.5,85,3103,3.3536899774411864,4.859,0,0,0,1,0,0,0,0,0,0,0,0
322,6.2,33,659,3.0523520485584217,2.838,0,0,0,0,0,0,0,0,0,0,1,0
323,6.0,121,991,3.1044399596367307,6.452999999999999,0,0,0,0,0,0,0,0,0,1,0,0
324,6.7,816,27660,3.5012111352133046,7.117000000000001,0,0,0,0,0,1,0,0,0,0,0,0
325,6.0,780,10071,2.6077350809254294,7.178,0,0,0,0,0,0,1,0,0,0,0,0
326,7.6,75,1011,3.8249258160237383,5.779,0,0,0,0,0,0,0,1,0,0,0,0
327,7.3,1942,58031,3.979976219606762,10.845999999999998,0,0,0,0,0,0,0,1,0,0,0,0
328,5.9,63,1089,3.1483011937557386,4.63,0,0,0,0,0,0,0,0,0,0,0,1
329,5.4,131,1200,2.779166666666667,7.244,0,1,0,0,0,0,0,0,0,0,0,0
330,4.9,75,956,2.4293933054393304,4.273,0,0,0,0,0,1,0,0,0,0,0,0
331,4.2,9,930,3.3446236559139786,0.955,0,0,0,0,0,1,0,0,0,0,0,0
332,5.6,17,210,2.628571428571429,1.786,0,0,0,0,0,0,1,0,0,0,0,0
333,5.7,38,432,2.810185185185185,2.043,0,0,0,0,0,1,0,0,0,0,0,0
334,6.1,387,3387,2.9230882787127253,8.883,0,0,0,0,0,0,0,1,0,0,0,0
335,6.3,768,15391,2.9201156520044176,7.941,0,0,0,0,1,0,0,0,0,0,0,0
336,6.2,128,8115,3.308441158348737,4.897,0,0,0,0,1,0,0,0,0,0,0,0
337,5.1,14,511,2.142857142857143,1.7169999999999999,1,0,0,0,0,0,0,0,0,0,0,0
338,7.2,433,12308,3.6529086772830683,6.395,0,0,1,0,0,0,0,0,0,0,0,0
339,5.7,23,747,2.8768406961178044,2.4619999999999997,0,1,0,0,0,0,0,0,0,0,0,0
340,4.6,90,1475,2.3213559322033896,5.149,0,0,0,0,0,0,0,1,0,0,0,0
341,6.9,619,20306,3.7197380084704035,10.655999999999999,0,0,0,0,0,0,1,0,0,0,0,0
342,7.1,115,4757,3.5489804498633597,4.948,0,0,0,0,0,1,0,0,0,0,0,0
343,4.8,22,289,2.4273356401384083,2.424,0,0,1,0,0,0,0,0,0,0,0,0
344,6.5,111,1274,2.9270015698587133,8.677,0,0,0,0,0,0,0,0,0,1,0,0
345,7.8,8402,76451,3.6650338125073576,17.407,0,0,0,0,0,1,0,0,0,0,0,0
346,6.6,339,6037,3.3392413450389267,5.895,0,0,0,0,0,0,0,0,1,0,0,0
347,7.1,51,623,3.7672552166934192,3.823,0,0,0,0,0,0,0,1,0,0,0,0
348,6.1,94,795,2.782389937106918,5.001,0,0,0,0,0,0,1,0,0,0,0,0
349,6.2,1167,15516,2.7847383346223253,11.308,0,0,0,0,0,1,0,0,0,0,0,0
350,5.3,43,645,2.6930232558139533,2.9560000000000004,0,0,0,0,0,1,0,0,0,0,0,0
351,5.5,56,657,2.5958904109589045,3.5860000000000003,0,0,1,0,0,0,0,0,0,0,0,0
352,6.9,62,589,3.392190152801358,4.324,0,0,0,0,0,0,0,0,1,0,0,0
353,5.4,141,3187,2.759962347034829,6.331,0,0,0,0,1,0,0,0,0,0,0,0
354,6.5,223,5903,3.400643740470947,5.5920000000000005,0,0,0,0,0,0,0,1,0,0,0,0
355,7.2,308,3410,3.660997067448681,5.5089999999999995,0,0,0,0,0,0,0,1,0,0,0,0
356,7.4,272,4052,3.6151283316880556,8.145,0,0,0,0,1,0,0,0,0,0,0,0
357,6.1,373,14504,3.3739313292884723,8.067,0,0,1,0,0,0,0,0,0,0,0,0
358,7.1,331,15351,3.8702038955116933,8.245,0,0,0,0,1,0,0,0,0,0,0,0
359,5.9,65,409,2.8068459657701705,4.614,0,0,0,0,0,0,0,0,0,1,0,0
360,6.3,15,422,2.7665876777251186,2.7689999999999997,0,0,0,0,0,0,0,0,0,1,0,0
361,7.1,3057,38484,3.392682673318782,11.565,0,0,0,0,0,0,0,0,0,0,1,0
362,7.6,174,2144,3.833488805970149,5.872999999999999,0,0,0,0,0,0,0,0,1,0,0,0
363,5.0,382,4313,2.32170183167169,6.167000000000001,0,0,0,0,0,0,1,0,0,0,0,0
364,6.1,162,1202,2.980865224625624,8.142000000000001,0,0,0,1,0,0,0,0,0,0,0,0
365,5.0,116,1370,2.5186131386861312,6.101,0,0,0,0,0,0,1,0,0,0,0,0
366,6.9,105,1432,3.4909217877094973,5.3229999999999995,0,0,0,0,0,0,0,0,1,0,0,0
367,7.4,640,3523,3.5219982969060464,8.219,0,0,0,0,0,0,0,0,0,0,1,0
368,7.7,1904,22517,3.803903717191455,8.129,0,0,0,0,0,0,0,0,0,0,0,1
369,6.6,75,942,2.7627388535031847,4.359,0,0,0,0,0,0,1,0,0,0,0,0
370,6.2,31,1726,3.1413673232908463,2.226,0,0,0,0,0,0,0,0,1,0,0,0
371,5.9,66,1311,2.917238749046529,5.027,0,0,0,0,0,0,0,0,0,1,0,0
372,6.1,19,603,2.9477611940298507,2.478,0,0,0,0,0,0,0,0,0,1,0,0
373,6.8,146,4897,3.4515009189299573,6.12,0,0,1,0,0,0,0,0,0,0,0,0
374,7.6,438,11598,3.8945938954992236,7.004,0,0,0,0,0,0,0,0,0,0,1,0
375,6.0,135,3588,3.0844481605351173,5.667999999999999,0,0,0,0,0,1,0,0,0,0,0,0
376,6.0,298,3711,3.1354082457558614,9.216000000000001,0,0,0,0,0,0,1,0,0,0,0,0
377,5.7,63,1285,2.6961089494163426,4.079,0,0,0,0,0,0,0,0,0,1,0,0
378,4.5,483,5904,2.2444105691056917,11.912,0,0,0,1,0,0,0,0,0,0,0,0
379,6.5,940,17142,3.065161591412904,11.091,0,0,0,0,0,0,1,0,0,0,0,0
380,6.0,58,2253,3.321571238348868,5.082,0,0,0,0,0,0,0,0,1,0,0,0
381,6.7,212,1370,3.5437956204379564,5.638999999999999,0,0,1,0,0,0,0,0,0,0,0,0
382,6.2,10,949,3.64436248682824,1.254,0,0,0,0,0,0,0,0,0,1,0,0
383,7.4,257,9271,3.5145076043576746,5.292000000000001,0,0,0,0,0,0,0,0,1,0,0,0
384,6.3,8,181,3.378453038674033,0.953,0,0,0,0,0,0,0,0,0,0,1,0
385,7.0,24,143,3.1643356643356633,1.278,0,0,0,0,0,0,0,1,0,0,0,0
386,8.5,7477,71516,4.257501817775044,27.494,0,0,0,0,0,0,0,0,0,0,0,1
387,5.1,49,951,2.7818086225026293,6.199,0,0,0,0,0,0,0,0,1,0,0,0
388,7.4,141,11712,3.8332052595628414,6.122999999999999,0,0,0,0,0,0,0,1,0,0,0,0
389,7.2,392,9220,3.503579175704989,8.718,0,0,0,0,0,0,0,1,0,0,0,0
390,6.6,237,6429,3.0615181210141547,5.4079999999999995,0,0,0,1,0,0,0,0,0,0,0,0
391,5.8,214,4121,2.9307206988595005,5.72,0,0,0,0,0,0,1,0,0,0,0,0
392,7.1,93,5077,3.8886153240102415,5.455,0,0,0,0,0,0,0,0,0,0,0,1
393,7.2,229,5923,3.7711463785243966,7.178999999999999,0,0,0,0,0,0,0,0,1,0,0,0
394,5.9,37,785,3.2783439490445865,3.2539999999999996,0,0,0,0,0,0,0,0,1,0,0,0
395,6.6,122,5421,3.693967902600996,5.135,0,0,0,0,0,0,0,0,0,0,0,1
396,6.6,1039,31775,3.5154209284028326,10.286,0,0,0,0,0,1,0,0,0,0,0,0
397,5.2,233,5337,2.7246580475922797,7.527,0,0,0,0,1,0,0,0,0,0,0,0
398,5.8,124,3865,2.861319534282018,5.053,0,0,0,0,0,0,1,0,0,0,0,0
399,6.2,175,14394,3.210330693344449,6.261,0,0,0,0,0,0,1,0,0,0,0,0
400,5.7,352,2311,2.929035049762008,8.35,0,0,0,0,0,0,0,0,1,0,0,0
401,4.1,451,6443,2.088235294117647,8.377,0,0,0,0,1,0,0,0,0,0,0,0
402,6.2,79,869,2.8239355581127734,4.38,0,0,0,1,0,0,0,0,0,0,0,0
403,5.3,120,2966,2.8998651382333107,6.55,0,0,0,0,0,0,0,0,1,0,0,0
404,6.5,92,3490,3.084097421203438,4.721,0,0,0,1,0,0,0,0,0,0,0,0
405,7.8,4315,24134,3.73667854479158,13.705,0,0,0,0,0,0,0,0,0,1,0,0
406,6.3,366,15092,3.1943745030479724,7.7620000000000005,0,0,0,0,0,0,0,0,0,0,1,0
407,7.5,886,16444,3.695876915592313,9.312000000000001,0,0,0,0,0,0,0,0,0,0,0,1
408,7.6,1200,17382,3.8040501668392586,9.175,0,0,0,0,0,0,0,0,1,0,0,0
409,6.4,340,1719,2.817044793484584,7.091,0,0,0,0,0,0,0,0,0,0,1,0
410,7.1,153,7052,3.762975042541123,5.188,0,0,0,0,1,0,0,0,0,0,0,0
411,6.6,118,364,3.4546703296703303,4.548,0,0,0,0,0,0,0,0,1,0,0,0
412,5.0,42,355,2.352112676056338,5.21,0,0,0,1,0,0,0,0,0,0,0,0
413,6.7,237,888,3.225225225225225,5.43,0,0,0,0,0,0,0,0,0,0,1,0
414,6.8,98,429,3.3613053613053614,4.8260000000000005,0,0,0,0,0,0,0,0,0,1,0,0
415,6.1,33,1762,2.940692395005676,1.9980000000000002,0,0,0,0,0,1,0,0,0,0,0,0
416,5.7,36,1437,3.298190675017397,2.668,1,0,0,0,0,0,0,0,0,0,0,0
417,6.4,417,3133,3.0443664219597832,9.275,0,0,0,0,0,0,0,1,0,0,0,0
418,5.8,10,602,3.046511627906977,1.8030000000000002,0,0,0,0,0,0,0,0,1,0,0,0
419,6.0,125,11159,2.6117483645487947,5.09,0,1,0,0,0,0,0,0,0,0,0,0
420,7.2,4988,32738,3.134049117233796,0.648,0,0,0,0,0,0,0,0,0,0,1,0
421,7.1,2596,32210,3.444582427817448,9.684,0,0,0,0,0,0,1,0,0,0,0,0
422,7.6,5944,51827,3.6917533332047006,19.698,0,0,0,0,0,0,0,0,0,0,1,0
423,5.4,25,12,3.333333333333333,1.9669999999999999,0,0,0,1,0,0,0,0,0,0,0,0
424,7.9,6331,64258,3.9415014472906096,22.484,0,0,0,0,0,0,1,0,0,0,0,0
425,7.8,1836,51877,3.7403377219191545,11.314,0,0,0,0,0,0,0,0,0,0,1,0
426,7.1,3568,54448,3.386488025271819,12.169,0,0,0,0,0,1,0,0,0,0,0,0
427,8.3,7908,87899,4.15141241652351,3.81,0,1,0,0,0,0,0,0,0,0,0,0
428,7.7,5360,42400,3.6796344339622635,20.017,0,0,0,0,0,0,0,0,0,0,1,0
429,7.3,3461,38504,3.4320460211926034,11.251,0,0,1,0,0,0,0,0,0,0,0,0
430,6.0,30,630,2.9420634920634923,2.575,0,0,1,0,0,0,0,0,0,0,0,0
431,6.3,289,3887,3.3007460766658085,7.013,0,0,0,0,0,0,0,0,0,0,0,1
432,5.3,107,1597,2.5754539762053845,5.757000000000001,0,0,1,0,0,0,0,0,0,0,0,0
433,7.8,3621,54500,4.106229357798165,10.514000000000001,0,0,1,0,0,0,0,0,0,0,0,0
434,6.1,185,2872,3.030640668523677,5.692,0,0,1,0,0,0,0,0,0,0,0,0
435,5.0,176,1937,2.531750129065565,7.922000000000001,0,0,1,0,0,0,0,0,0,0,0,0
436,4.8,60,1684,2.7283254156769594,5.1,0,0,0,0,1,0,0,0,0,0,0,0
437,7.2,94,2905,3.6356282271944917,5.54,0,1,0,0,0,0,0,0,0,0,0,0
438,7.1,75,581,3.5877796901893286,3.885,0,0,0,0,0,0,0,0,1,0,0,0
439,4.2,46,784,2.610969387755102,2.583,0,0,1,0,0,0,0,0,0,0,0,0
440,5.9,23,684,2.8983918128654973,2.326,0,0,0,1,0,0,0,0,0,0,0,0
441,6.8,121,1952,3.534579918032787,6.046,0,0,0,0,0,0,0,0,1,0,0,0
442,7.6,1161,12930,3.7537896365042536,9.948,0,0,0,1,0,0,0,0,0,0,0,0
443,5.7,7,237,3.350210970464135,1.125,1,0,0,0,0,0,0,0,0,0,0,0
444,5.4,92,2638,2.7590978013646703,5.211,0,0,1,0,0,0,0,0,0,0,0,0
445,7.4,88,407,3.9262899262899262,3.7489999999999997,1,0,0,0,0,0,0,0,0,0,0,0
446,5.6,144,6954,2.8464912280701755,6.48,0,0,1,0,0,0,0,0,0,0,0,0
447,6.6,22,613,3.2805872756933114,2.387,0,0,0,0,0,1,0,0,0,0,0,0
448,5.1,40,1211,2.9306358381502884,2.176,0,0,1,0,0,0,0,0,0,0,0,0
449,5.5,127,3393,2.9796640141467727,4.781000000000001,0,0,1,0,0,0,0,0,0,0,0,0
450,6.1,288,104,2.4519230769230766,5.546,0,0,0,0,0,0,0,0,0,0,0,1
451,6.4,366,8716,3.528109224414868,6.712999999999999,0,0,0,0,0,0,1,0,0,0,0,0
452,6.9,4477,45064,3.40252751642109,22.599,0,0,0,0,1,0,0,0,0,0,0,0
453,6.0,35,1489,3.4620550705171262,3.176,0,0,0,0,0,1,0,0,0,0,0,0
454,6.5,973,16831,3.2196542094943847,8.306000000000001,0,0,0,0,1,0,0,0,0,0,0,0
455,5.4,75,1285,2.8797665369649805,4.091,0,0,0,0,1,0,0,0,0,0,0,0
456,6.3,599,12747,3.284419863497293,7.856,0,0,0,1,0,0,0,0,0,0,0,0
457,6.2,271,3130,3.253035143769968,6.58,0,0,0,1,0,0,0,0,0,0,0,0
458,6.1,36,3511,3.362005126744517,2.44,0,0,0,1,0,0,0,0,0,0,0,0
459,7.0,93,7357,3.6567214897376648,4.579,0,0,0,1,0,0,0,0,0,0,0,0
460,6.7,2559,12913,2.76353287384806,11.540999999999999,0,0,0,0,0,0,0,0,0,0,1,0
461,6.1,11,567,3.5105820105820107,0.736,0,0,1,0,0,0,0,0,0,0,0,0
462,4.9,65,3137,2.592604399107428,3.52,0,0,0,0,0,0,1,0,0,0,0,0
463,5.4,39,1272,3.0526729559748427,2.717,0,0,0,1,0,0,0,0,0,0,0,0
464,4.1,26,957,2.3385579937304075,2.0709999999999997,0,0,0,0,0,0,0,1,0,0,0,0
465,6.0,102,2926,3.014866712235133,5.851,0,0,0,1,0,0,0,0,0,0,0,0
466,5.4,55,1192,2.788171140939597,5.461,0,0,0,0,0,0,0,0,1,0,0,0
467,3.7,8,161,2.8416149068322984,1.135,0,0,0,0,0,1,0,0,0,0,0,0
468,6.8,40,1312,3.243140243902439,2.544,0,0,0,0,0,0,0,0,1,0,0,0
469,5.1,20,384,2.8828125,1.465,0,0,0,0,1,0,0,0,0,0,0,0
470,5.6,227,1944,2.842592592592593,6.3420000000000005,0,0,0,1,0,0,0,0,0,0,0,0
471,6.0,111,4930,3.0788032454361054,7.8229999999999995,0,0,0,1,0,0,0,0,0,0,0,0
472,5.8,135,16853,3.3995431080519785,5.4079999999999995,0,0,0,1,0,0,0,0,0,0,0,0
473,6.7,712,3157,3.319923978460564,8.808,0,0,0,0,0,0,0,0,0,0,1,0
474,5.0,54,1326,2.738310708898944,2.57,0,0,0,1,0,0,0,0,0,0,0,0
475,5.4,134,2553,2.669604386995691,5.865,0,0,0,0,1,0,0,0,0,0,0,0
476,7.3,656,4306,3.8915466790524844,7.614,0,0,0,0,0,0,0,0,0,0,0,1
477,6.4,53,650,3.54,4.409,0,0,0,0,0,0,0,0,1,0,0,0
478,5.6,246,9109,2.9487869140410576,6.079,0,0,0,0,0,0,1,0,0,0,0,0
479,6.4,639,10633,3.0776356625599552,6.811,0,0,0,0,1,0,0,0,0,0,0,0
480,5.1,45,1640,2.8,5.2,0,0,0,0,1,0,0,0,0,0,0,0
481,5.8,25,568,3.1294014084507036,2.167,0,0,0,0,1,0,0,0,0,0,0,0
482,4.8,26,889,2.9223847019122613,2.279,0,0,0,0,1,0,0,0,0,0,0,0
483,7.0,2203,37936,3.6874077393504847,9.135,0,0,0,0,0,1,0,0,0,0,0,0
484,7.1,183,1236,3.5145631067961167,6.2589999999999995,0,0,1,0,0,0,0,0,0,0,0,0
485,6.3,1508,38662,3.2206947390202267,10.843,0,0,0,0,1,0,0,0,0,0,0,0
486,4.0,172,5001,2.11747650469906,7.475,0,0,0,0,1,0,0,0,0,0,0,0
487,7.9,1344,8985,3.964607679465776,8.646,0,0,0,0,0,0,0,0,0,0,1,0
488,5.7,212,2076,2.7548169556840088,5.721,0,0,0,0,0,0,0,0,0,1,0,0
489,5.0,247,7573,2.744156873101809,7.477,0,0,0,0,1,0,0,0,0,0,0,0
490,4.2,26,1176,2.348639455782313,2.6439999999999997,0,0,0,0,0,0,0,1,0,0,0,0
491,6.2,297,5675,3.169955947136564,14.984000000000002,0,0,0,0,1,0,0,0,0,0,0,0
492,6.7,12,530,3.2933962264150933,1.571,0,0,0,0,0,0,0,0,1,0,0,0
493,6.0,40,397,2.947103274559194,2.287,0,0,0,0,0,0,0,0,0,0,1,0
494,7.1,108,278,3.559352517985612,6.603,0,0,0,0,0,0,0,0,1,0,0,0
495,7.3,185,1047,3.6776504297994266,6.797000000000001,1,0,0,0,0,0,0,0,0,0,0,0
496,4.8,220,4181,2.805429323128438,5.8020000000000005,0,0,0,0,0,1,0,0,0,0,0,0
497,4.6,335,11610,2.414987080103359,7.489,0,0,0,0,0,1,0,0,0,0,0,0
498,6.9,21,618,3.3656957928802584,1.49,1,0,0,0,0,0,0,0,0,0,0,0
499,6.1,566,6007,3.050607624438156,5.957000000000001,0,0,0,0,0,0,0,1,0,0,0,0
500,6.2,43,1899,3.462085308056872,2.574,0,0,0,0,1,0,0,0,0,0,0,0
501,6.4,10,315,3.534920634920635,1.011,0,0,0,0,0,0,0,0,1,0,0,0
502,7.9,4955,31545,4.0085116500237765,20.249000000000002,0,1,0,0,0,0,0,0,0,0,0,0
503,6.8,5180,58949,3.3971653463163074,12.652000000000001,0,0,0,0,0,1,0,0,0,0,0,0
504,6.7,190,2187,3.427297668038409,6.143,0,0,1,0,0,0,0,0,0,0,0,0
505,5.9,328,2995,2.87779632721202,5.926,0,0,0,0,0,0,0,1,0,0,0,0
506,7.0,2374,13404,3.2450014920919132,15.982000000000001,0,0,0,0,0,1,0,0,0,0,0,0
507,5.8,1006,17388,2.7044513457556936,8.56,0,0,0,0,0,1,0,0,0,0,0,0
508,6.6,369,12589,3.2795694654063072,6.377999999999999,0,0,0,0,0,0,1,0,0,0,0,0
509,5.8,826,19078,3.1722402767585702,8.682,0,0,0,0,0,1,0,0,0,0,0,0
510,5.6,1401,22507,2.847291953614431,9.193999999999999,0,0,0,0,0,1,0,0,0,0,0,0
511,6.8,3,52,3.0673076923076925,0.68,0,0,0,0,0,0,0,1,0,0,0,0
512,6.0,665,3418,2.8352837916910474,8.326,0,0,0,0,0,0,0,0,0,0,0,1
513,7.1,126,7567,4.059997356944628,7.12,0,0,0,0,0,1,0,0,0,0,0,0
514,6.0,83,1854,3.0312837108953614,4.658,0,0,0,0,0,0,1,0,0,0,0,0
515,6.3,520,14742,3.4668633835300504,6.284,0,0,0,0,0,0,1,0,0,0,0,0
516,5.5,111,2368,3.081081081081081,5.6370000000000005,0,0,0,0,0,0,0,1,0,0,0,0
517,7.2,877,13931,3.691694781422726,10.693,0,0,0,0,0,0,1,0,0,0,0,0
518,5.4,50,871,3.218140068886337,4.522,0,0,0,0,0,0,0,1,0,0,0,0
519,5.2,76,1451,2.85079255685734,5.403,0,0,0,0,0,0,1,0,0,0,0,0
520,3.8,106,2158,1.8612140871177016,5.281000000000001,0,0,0,0,0,0,1,0,0,0,0,0
521,5.7,69,3156,2.6132762991128007,3.944,0,0,0,0,0,0,0,1,0,0,0,0
522,5.0,94,1736,3.1474654377880182,5.9510000000000005,0,0,0,0,0,0,1,0,0,0,0,0
523,5.1,137,1983,2.681290973272819,5.249,0,0,0,0,0,0,1,0,0,0,0,0
524,6.6,315,8077,3.088399158103256,10.097999999999999,0,0,0,0,0,0,0,0,1,0,0,0
525,6.6,788,16707,3.4502603699048304,7.957999999999999,0,0,0,0,0,0,0,0,0,0,1,0
526,5.3,71,1562,2.7115877080665807,4.138,0,0,0,0,0,0,0,0,0,1,0,0
527,5.3,9,214,2.6261682242990654,1.538,0,0,0,0,0,0,0,1,0,0,0,0
528,6.2,55,1037,3.19334619093539,3.05,0,0,0,0,0,0,0,1,0,0,0,0
529,5.5,428,5613,2.9214323890967395,7.742000000000001,0,0,0,0,0,0,0,1,0,0,0,0
530,7.0,1933,6893,3.435079065718845,11.783,0,0,0,0,0,0,0,1,0,0,0,0
531,6.8,284,9226,3.7472360719705184,8.199,0,0,0,0,0,0,0,1,0,0,0,0
532,6.8,50,62,3.6774193548387095,3.46,0,0,0,0,0,0,0,0,0,1,0,0
533,5.1,187,4760,2.8008403361344536,7.178,0,0,0,0,0,0,0,1,0,0,0,0
534,4.8,52,736,2.7092391304347827,4.146,0,0,0,0,0,0,0,1,0,0,0,0
535,5.1,106,2176,2.766773897058824,6.077999999999999,0,0,0,0,0,0,0,1,0,0,0,0
536,7.1,7,420,3.4940476190476186,1.754,0,0,0,0,0,0,0,0,1,0,0,0
537,6.6,25,2175,3.66,2.521,0,0,0,0,0,0,0,1,0,0,0,0
538,5.8,628,9878,2.768728487548086,8.558,0,0,0,0,0,0,0,1,0,0,0,0
539,6.8,142,1749,3.5037164093767865,4.974,0,0,0,0,0,0,0,1,0,0,0,0
540,6.0,236,12021,3.1755261625488727,5.756,0,0,0,0,0,0,0,1,0,0,0,0
541,6.2,49,390,3.533333333333333,2.8939999999999997,0,0,0,0,0,0,0,0,0,1,0,0
542,6.6,174,2714,3.4423360353721444,8.531,0,0,0,0,0,0,1,0,0,0,0,0
543,6.5,12,376,3.5970744680851063,1.942,1,0,0,0,0,0,0,0,0,0,0,0
544,7.0,322,6774,3.7115441393563615,6.99,0,0,0,0,0,0,0,0,1,0,0,0
545,4.8,33,357,2.3823529411764706,3.62,0,0,0,0,0,0,0,1,0,0,0,0
546,6.3,20,590,3.093220338983051,1.327,0,0,0,0,0,0,0,1,0,0,0,0
547,4.8,62,500,2.242,2.986,0,0,0,0,1,0,0,0,0,0,0,0
548,6.2,19,84,3.0535714285714284,2.369,0,0,0,0,0,0,0,0,1,0,0,0
549,5.9,188,2388,2.812185929648241,5.4510000000000005,1,0,0,0,0,0,0,0,0,0,0,0
550,4.6,224,6101,2.494263235535158,5.507000000000001,0,0,0,0,0,0,0,1,0,0,0,0
551,5.0,55,1202,2.8327787021630617,3.489,0,0,0,0,0,0,0,1,0,0,0,0
552,6.2,34,852,2.9900234741784035,2.338,0,0,0,0,0,0,0,1,0,0,0,0
553,5.7,99,669,2.665171898355755,4.0489999999999995,0,0,0,0,0,0,0,0,1,0,0,0
554,5.4,236,1881,3.0648591174906965,6.435,0,0,0,0,0,0,0,0,1,0,0,0
555,4.9,353,2256,2.597739361702128,10.302,0,0,0,0,0,0,0,0,1,0,0,0
556,7.0,22,610,3.6459016393442623,2.025,0,0,0,0,0,0,0,0,0,0,1,0
557,7.4,34,517,3.6789168278529982,2.373,0,0,0,0,1,0,0,0,0,0,0,0
558,4.4,14,232,2.640086206896552,2.316,0,1,0,0,0,0,0,0,0,0,0,0
559,6.6,190,3371,3.50192821121329,6.3420000000000005,0,0,0,0,0,0,0,0,1,0,0,0
560,5.2,10,293,3.1945392491467577,2.377,0,0,0,1,0,0,0,0,0,0,0,0
561,5.4,175,984,2.731707317073171,6.943,0,0,0,0,0,0,0,0,1,0,0,0
562,6.9,184,2712,3.5691371681415935,8.048,0,0,0,0,0,0,0,0,0,1,0,0
563,5.3,21,282,2.75,2.758,0,0,0,0,0,0,0,0,1,0,0,0
564,7.1,73,5591,3.997406546235021,4.762,0,0,0,0,0,0,0,0,1,0,0,0
565,6.2,384,3564,3.0110830527497194,7.4879999999999995,0,0,0,0,0,0,0,0,1,0,0,0
566,6.4,6,230,3.532608695652174,0.8909999999999999,1,0,0,0,0,0,0,0,0,0,0,0
567,6.7,118,865,3.223699421965318,4.791,0,0,0,0,0,0,0,0,0,0,1,0
568,6.1,102,3278,3.2878279438682125,5.794,0,0,0,0,0,0,0,0,1,0,0,0
569,6.0,47,222,3.096846846846846,3.931,0,0,0,0,0,0,0,0,1,0,0,0
570,5.8,129,1723,3.1366802089378987,6.135,0,0,0,0,0,0,0,0,1,0,0,0
571,5.1,154,1670,2.6850299401197604,6.968999999999999,0,0,0,0,0,0,0,0,0,1,0,0
