,popularity,country,genre,january,february,march,april,may,june,july,august,september,october,november,december
362,5.872999999999999,UK,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
363,6.167000000000001,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
364,8.142000000000001,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
365,6.101,USA,Adventure,0,0,0,0,0,0,1,0,0,0,0,0
366,5.3229999999999995,UK,Biography,0,0,0,0,0,1,0,0,0,0,0,0
367,8.219,USA,Crime,0,0,0,0,0,0,0,0,0,0,1,0
368,8.129,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
369,4.359,USA,Drama,0,0,0,0,0,0,1,0,0,0,0,0
370,2.226,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
371,5.027,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
372,2.478,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
373,6.12,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
374,7.004,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
375,5.667999999999999,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
376,9.216000000000001,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
377,4.079,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
378,11.912,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
379,11.091,France,Adventure,0,0,0,0,0,0,1,0,0,0,0,0
380,5.082,UK,Action,0,1,0,0,0,0,0,0,0,0,0,0
381,5.638999999999999,Australia,Crime,0,0,0,0,0,0,0,0,0,0,1,0
382,1.254,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
383,5.292000000000001,USA,Biography,0,0,0,0,0,0,0,0,0,1,0,0
384,0.953,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
385,1.278,France,Biography,0,1,0,0,0,0,0,0,0,0,0,0
386,27.494,USA,Biography,0,1,0,0,0,0,0,0,0,0,0,0
387,6.199,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
388,6.122999999999999,USA,Biography,0,0,0,0,0,0,0,1,0,0,0,0
389,8.718,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
390,5.4079999999999995,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
391,5.72,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
392,5.455,UK,Biography,1,0,0,0,0,0,0,0,0,0,0,0
393,7.178999999999999,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
394,3.2539999999999996,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
395,5.135,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
396,10.286,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
397,7.527,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
398,5.053,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
399,6.261,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
400,8.35,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
401,8.377,UK,Adventure,0,0,0,0,1,0,0,0,0,0,0,0
402,4.38,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
403,6.55,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
404,4.721,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
405,13.705,USA,Animation,0,0,0,0,0,0,0,0,0,1,0,0
406,7.7620000000000005,Austria,Action,0,0,0,0,0,0,0,0,0,0,1,0
407,9.312000000000001,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
408,9.175,USA,Crime,0,0,0,0,0,0,0,0,1,0,0,0
409,7.091,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
410,5.188,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
411,4.548,France,Drama,0,0,1,0,0,0,0,0,0,0,0,0
412,5.21,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
413,5.43,Mexico,Horror,0,0,0,0,1,0,0,0,0,0,0,0
414,4.8260000000000005,Spain,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
415,1.9980000000000002,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
416,2.668,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
417,9.275,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
418,1.8030000000000002,UK,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
419,5.09,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
420,0.648,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
421,9.684,USA,Drama,0,0,0,0,0,0,1,0,0,0,0,0
422,19.698,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
423,1.9669999999999999,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
424,22.484,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
425,11.314,USA,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
426,12.169,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
427,3.81,USA,Crime,0,1,0,0,0,0,0,0,0,0,0,0
428,20.017,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
429,11.251,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
430,2.575,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
431,7.013,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
432,5.757000000000001,USA,Horror,0,0,1,0,0,0,0,0,0,0,0,0
433,10.514000000000001,USA,Crime,0,0,0,1,0,0,0,0,0,0,0,0
434,5.692,USA,Adventure,0,0,1,0,0,0,0,0,0,0,0,0
435,7.922000000000001,USA,Horror,0,0,1,0,0,0,0,0,0,0,0,0
436,5.1,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
437,5.54,France,Drama,0,0,0,1,0,0,0,0,0,0,0,0
438,3.885,Spain,Drama,0,0,1,0,0,0,0,0,0,0,0,0
439,2.583,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
440,2.326,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
441,6.046,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
442,9.948,USA,Crime,0,0,0,1,0,0,0,0,0,0,0,0
443,1.125,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
444,5.211,USA,Animation,0,0,1,0,0,0,0,0,0,0,0,0
445,3.7489999999999997,UK,Drama,0,0,1,0,0,0,0,0,0,0,0,0
446,6.48,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
447,2.387,France,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
448,2.176,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
449,4.781000000000001,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
450,5.546,France,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
451,6.712999999999999,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
452,22.599,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
453,3.176,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
454,8.306000000000001,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
455,4.091,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
456,7.856,UK,Animation,0,0,0,1,0,0,0,0,0,0,0,0
457,6.58,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
458,2.44,Canada,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
459,4.579,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
460,11.540999999999999,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
461,0.736,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
462,3.52,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
463,2.717,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
464,2.0709999999999997,Mexico,Action,0,0,0,0,0,0,0,1,0,0,0,0
465,5.851,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
466,5.461,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
467,1.135,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
468,2.544,UK,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
469,1.465,USA,Mystery,0,0,0,0,1,0,0,0,0,0,0,0
470,6.3420000000000005,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
471,7.8229999999999995,USA,Crime,0,0,0,1,0,0,0,0,0,0,0,0
472,5.4079999999999995,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
473,8.808,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
474,2.57,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
475,5.865,USA,Family,0,0,0,0,1,0,0,0,0,0,0,0
476,7.614,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
477,4.409,France,Adventure,0,0,0,0,0,0,0,0,0,1,0,0
478,6.079,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
479,6.811,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
480,5.2,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
481,2.167,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
482,2.279,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
483,9.135,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
484,6.2589999999999995,Italy,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
485,10.843,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
486,7.475,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
487,8.646,Japan,Animation,0,0,1,0,0,0,0,0,0,0,0,0
488,5.721,USA,Fantasy,0,0,0,0,0,0,0,0,0,1,0,0
489,7.477,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
490,2.6439999999999997,UK,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
491,14.984000000000002,USA,Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0
492,1.571,UK,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
493,2.287,Canada,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
494,6.603,Hong Kong,Action,0,0,0,0,0,0,0,0,1,0,0,0
495,6.797000000000001,Germany,Drama,1,0,0,0,0,0,0,0,0,0,0,0
496,5.8020000000000005,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
497,7.489,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
498,1.49,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
499,5.957000000000001,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
500,2.574,UK,Biography,0,0,0,0,1,0,0,0,0,0,0,0
501,1.011,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
502,20.249000000000002,UK,Drama,0,0,0,0,0,0,0,1,0,0,0,0
503,12.652000000000001,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
504,6.143,Italy,Drama,0,0,0,0,0,1,0,0,0,0,0,0
505,5.926,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
506,15.982000000000001,USA,Animation,0,0,0,0,0,1,0,0,0,0,0,0
507,8.56,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
508,6.377999999999999,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
509,8.682,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
510,9.193999999999999,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
511,0.68,Argentina,Drama,0,0,0,0,0,0,0,0,0,0,1,0
512,8.326,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
513,7.12,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
514,4.658,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
515,6.284,USA,Drama,0,0,0,0,0,0,1,0,0,0,0,0
516,5.6370000000000005,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
517,10.693,USA,Crime,0,0,0,0,0,0,1,0,0,0,0,0
518,4.522,USA,Adventure,0,0,0,0,0,0,0,1,0,0,0,0
519,5.403,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
520,5.281000000000001,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
521,3.944,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
522,5.9510000000000005,UK,Adventure,0,0,0,0,0,0,1,0,0,0,0,0
523,5.249,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
524,10.097999999999999,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
525,7.957999999999999,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
526,4.138,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
527,1.538,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
528,3.05,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
529,7.742000000000001,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
530,11.783,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
531,8.199,UK,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
532,3.46,UK,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
533,7.178,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
534,4.146,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
535,6.077999999999999,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
536,1.754,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
537,2.521,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
538,8.558,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
539,4.974,USA,Biography,0,0,0,0,0,0,0,1,0,0,0,0
540,5.756,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
541,2.8939999999999997,Germany,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
542,8.531,Hong Kong,Action,0,0,0,0,0,0,1,0,0,0,0,0
543,1.942,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
544,6.99,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
545,3.62,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
546,1.327,France,Crime,0,0,0,0,0,0,0,1,0,0,0,0
547,2.986,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
548,2.369,USA,Biography,0,0,0,0,0,0,0,0,1,0,0,0
549,5.4510000000000005,UK,Horror,1,0,0,0,0,0,0,0,0,0,0,0
550,5.507000000000001,USA,Horror,0,0,0,0,0,0,0,1,0,0,0,0
551,3.489,USA,Family,0,0,0,0,0,0,0,1,0,0,0,0
552,2.338,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
553,4.0489999999999995,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
554,6.435,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
555,10.302,USA,Horror,0,0,0,0,0,0,0,0,1,0,0,0
556,2.025,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
557,2.373,France,Drama,0,0,0,0,1,0,0,0,0,0,0,0
558,2.316,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
559,6.3420000000000005,USA,Adventure,0,0,0,0,0,0,0,0,1,0,0,0
560,2.377,Canada,Drama,0,0,0,1,0,0,0,0,0,0,0,0
561,6.943,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
562,8.048,UK,Biography,0,0,0,0,0,0,0,0,0,1,0,0
563,2.758,USA,Thriller,0,0,0,0,0,0,0,0,1,0,0,0
564,4.762,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
565,7.4879999999999995,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
566,0.8909999999999999,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
567,4.791,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
568,5.794,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
569,3.931,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
570,6.135,USA,Crime,0,0,0,0,0,0,0,0,1,0,0,0
571,6.968999999999999,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
572,8.058,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
573,7.17,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
574,9.658,USA,Adventure,0,1,0,0,0,0,0,0,0,0,0,0
575,10.177999999999999,USA,Adventure,0,0,0,0,0,0,0,0,0,1,0,0
576,6.07,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
577,14.345,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
578,6.317,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
579,23.545,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
580,5.691,UK,Horror,0,0,1,0,0,0,0,0,0,0,0,0
581,2.48,UK,Drama,0,0,0,0,0,0,0,0,0,0,1,0
582,5.667999999999999,France,Drama,0,1,0,0,0,0,0,0,0,0,0,0
583,6.797000000000001,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
584,3.536,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
585,4.189,USA,Biography,0,0,0,0,0,0,0,0,1,0,0,0
586,2.401,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
587,6.4670000000000005,UK,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
588,8.932,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
589,3.6319999999999997,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
590,3.1010000000000004,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
591,3.4410000000000003,UK,Drama,0,0,0,0,0,0,0,0,0,1,0,0
592,7.159,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
593,11.489,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
594,9.174,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
595,7.521,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
596,1.913,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
597,8.281,UK,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
598,10.843,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
599,16.141,USA,Crime,0,0,0,0,0,0,0,0,1,0,0,0
600,9.139,UK,Drama,0,1,0,0,0,0,0,0,0,0,0,0
601,5.6979999999999995,USA,Adventure,0,0,0,0,0,0,1,0,0,0,0,0
602,6.064,USA,Biography,0,0,1,0,0,0,0,0,0,0,0,0
603,5.727,UK,Crime,0,1,0,0,0,0,0,0,0,0,0,0
604,6.992000000000001,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
605,8.446,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
606,15.737,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
607,5.7010000000000005,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
608,3.465,USA,Crime,0,0,0,0,0,0,0,0,0,0,1,0
609,1.7109999999999999,France,Drama,0,0,0,0,0,0,0,0,0,1,0,0
610,5.535,Belgium,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
611,8.161,USA,Biography,1,0,0,0,0,0,0,0,0,0,0,0
612,5.257000000000001,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
613,11.579,USA,Adventure,0,0,0,0,0,0,0,1,0,0,0,0
614,5.232,Switzerland,Drama,0,0,0,0,0,0,0,1,0,0,0,0
615,5.343999999999999,Switzerland,Drama,0,0,0,0,0,0,0,0,0,0,0,1
616,4.191,USA,Horror,0,0,0,0,0,0,0,0,0,0,1,0
617,5.37,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
618,7.394,Netherlands,Crime,0,0,0,1,0,0,0,0,0,0,0,0
619,8.568,France,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
620,7.104,USA,Crime,1,0,0,0,0,0,0,0,0,0,0,0
621,1.131,Ireland,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
622,9.037,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
623,5.397,Italy,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
624,1.4569999999999999,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
625,5.569,Australia,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
626,12.09,USA,Adventure,0,0,0,0,0,0,0,0,0,1,0,0
627,16.367,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
628,5.67,UK,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
629,7.126,West Germany,Drama,0,0,0,0,1,0,0,0,0,0,0,0
630,8.905,France,Adventure,0,0,0,0,0,0,0,1,0,0,0,0
631,16.487000000000002,UK,Drama,0,0,0,0,0,0,1,0,0,0,0,0
632,7.352,UK,Action,0,0,0,0,0,0,0,0,0,0,1,0
633,2.9739999999999998,UK,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
634,6.5,USA,Biography,0,1,0,0,0,0,0,0,0,0,0,0
635,4.6930000000000005,UK,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
636,7.324,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
637,15.45,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
638,16.038,France,Action,0,0,0,1,0,0,0,0,0,0,0,0
639,19.679000000000002,USA,Adventure,0,0,0,0,0,0,0,1,0,0,0,0
640,9.317,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
641,16.639,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
642,12.448,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
643,5.465,Canada,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
644,7.405,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
645,6.204,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
646,9.467,Japan,Animation,0,0,0,0,0,0,1,0,0,0,0,0
647,10.317,UK,Action,0,0,1,0,0,0,0,0,0,0,0,0
648,5.792000000000001,France,Biography,0,0,0,0,0,0,0,0,0,0,0,1
649,5.978,France,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
650,6.955,China,Drama,0,0,0,0,0,0,0,0,0,0,0,1
651,6.568,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
652,18.081,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
653,5.731,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
654,8.662,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
655,5.305,Germany,Action,0,0,0,0,0,0,0,0,0,0,0,1
656,9.41,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
657,1.838,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
658,4.181,Germany,Drama,0,0,0,1,0,0,0,0,0,0,0,0
659,2.3819999999999997,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
660,5.375,USA,Horror,0,0,1,0,0,0,0,0,0,0,0,0
661,3.8,USA,Crime,0,0,0,0,0,1,0,0,0,0,0,0
662,2.302,USA,Horror,0,0,0,0,0,0,0,1,0,0,0,0
663,8.379,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
664,8.621,USA,Crime,0,0,0,0,0,0,0,0,0,0,1,0
665,2.695,USA,Crime,0,1,0,0,0,0,0,0,0,0,0,0
666,5.452999999999999,USA,Crime,1,0,0,0,0,0,0,0,0,0,0,0
667,6.127999999999999,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
668,5.763,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
669,7.225,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
670,8.074,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
671,6.275,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
672,4.251,France,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
673,6.2989999999999995,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
674,9.667,USA,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
675,0.6,France,Drama,0,0,0,0,1,0,0,0,0,0,0,0
676,15.686,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
677,6.843999999999999,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
678,9.505,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
679,9.269,USA,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
680,12.17,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
681,17.658,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
682,8.714,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
683,5.638999999999999,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
684,10.359000000000002,France,Action,0,0,0,0,0,0,0,0,0,1,0,0
685,4.678999999999999,USA,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
686,11.737,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
687,2.6839999999999997,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
688,9.304,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
689,8.42,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
690,2.742,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
691,6.2589999999999995,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
692,2.845,USA,Biography,1,0,0,0,0,0,0,0,0,0,0,0
693,5.499,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
694,6.131,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
695,2.978,USA,Crime,0,0,0,0,1,0,0,0,0,0,0,0
696,4.8389999999999995,USA,Animation,0,0,0,0,0,0,0,0,0,0,0,1
697,6.172999999999999,France,Crime,0,0,0,0,0,0,0,0,0,0,0,1
698,12.255999999999998,USA,Horror,0,0,0,0,0,0,0,0,0,0,0,1
699,8.628,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
700,5.94,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
701,2.975,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
702,5.954,UK,Drama,0,0,0,0,0,0,0,0,0,0,0,1
703,1.177,Ireland,Drama,0,0,0,0,0,0,0,0,0,0,0,1
704,2.253,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
705,5.871,USA,Biography,1,0,0,0,0,0,0,0,0,0,0,0
706,4.349,UK,Drama,1,0,0,0,0,0,0,0,0,0,0,0
707,9.478,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
708,5.997000000000001,UK,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
709,5.9910000000000005,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
710,5.928999999999999,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
711,6.222,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
712,2.616,France,Drama,0,1,0,0,0,0,0,0,0,0,0,0
713,9.991,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
714,4.572,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
715,7.947,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
716,1.9069999999999998,USA,Biography,1,0,0,0,0,0,0,0,0,0,0,0
717,2.657,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
718,5.531000000000001,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
719,5.321000000000001,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
720,4.477,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
721,4.218,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
722,4.874,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
723,7.021,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
724,2.426,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
