tmdbId,original_language,original_title,popularity,release_date,title,score_tmdb,votes_tmdb,movieId,imdbId,genres,year,worldwide_gross,budget,company,country,director,domestic_gross,runtime,score_imdb,star,votes_imdb,writer,votes_ml,score_ml
11780,en,Rob Roy,7.825,1995-04-13,Rob Roy,6.7,257,151,114287,Action|Drama|Romance|War,1995.0,31596911.0,28000000.0,United Artists,USA,Michael Caton-Jones,31600000.0,139,6.9,Liam Neeson,36234,Alan Sharp,13600,3.523970588235294
34996,en,The Addiction,4.748,1995-01-10,The Addiction,6.5,82,152,112288,Drama|Horror,1995.0,0.0,0.0,Fast Films,USA,Abel Ferrara,302393.0,82,6.4,Lili Taylor,7077,Nicholas St. John,708,3.093926553672316
414,en,Batman Forever,10.796,1995-06-16,Batman Forever,5.3,2597,153,112462,Action|Adventure|Comedy|Crime,1995.0,336529144.0,100000000.0,Warner Bros.,USA,Joel Schumacher,184031112.0,121,5.4,Val Kilmer,203965,Bob Kane,38647,2.9020622558025204
1873,en,Beyond Rangoon,1.715,1995-05-24,Beyond Rangoon,6.8,30,155,112495,Adventure|Drama|War,1995.0,0.0,23000000.0,Castle Rock Entertainment,UK,John Boorman,5750110.0,100,6.6,Patricia Arquette,4306,Alex Lasker,1321,3.39553368660106
5894,en,Blue in the Face,3.674,1995-09-15,Blue in the Face,6.9,53,156,112541,Comedy|Drama,1995.0,1275000.0,2000000.0,Miramax,USA,Paul Auster,1275999.0,83,6.7,Harvey Keitel,8035,Paul Auster,1757,3.532726237905521
1775,en,Canadian Bacon,5.809,1995-06-08,Canadian Bacon,5.9,90,157,109370,Comedy|War,1995.0,178104.0,11000000.0,Dog Eat Dog Films,USA,Michael Moore,178104.0,91,5.9,John Candy,14286,Michael Moore,2768,2.79353323699422
8839,en,Casper,11.041,1995-05-26,Casper,6.2,2182,158,112642,Adventure|Children,1995.0,287928194.0,50000000.0,Universal Pictures,USA,Brad Silberling,100328194.0,100,6.0,Bill Pullman,94596,Joseph Oriolo,15876,2.890463592844545
20649,en,Clockers,6.056,1995-09-15,Clockers,6.9,112,159,112688,Crime|Drama|Mystery,1995.0,13071518.0,25000000.0,Universal Pictures,USA,Spike Lee,13040603.0,128,6.9,Harvey Keitel,17650,Richard Price,2478,3.414043583535109
10329,en,Congo,8.594,1995-06-09,Congo,5.2,353,160,112715,Action|Adventure|Mystery|Sci-Fi,1995.0,152022101.0,50000000.0,Paramount Pictures,USA,Frank Marshall,81022101.0,109,5.1,Laura Linney,36705,Michael Crichton,15995,2.6060331353547985
8963,en,Crimson Tide,10.57,1995-05-12,Crimson Tide,7.1,771,161,112740,Drama|Thriller|War,1995.0,157387195.0,53000000.0,Hollywood Pictures,USA,Tony Scott,91400000.0,116,7.3,Gene Hackman,86579,Michael Schiffer,26316,3.7451930384556924
8068,en,Desperado,8.397,1995-08-25,Desperado,6.8,1368,163,112851,Action|Romance|Western,1995.0,25405445.0,7000000.0,Columbia Pictures Corporation,USA,Robert Rodriguez,25625110.0,104,7.2,Antonio Banderas,147918,Robert Rodriguez,17167,3.4313217219083123
8512,en,Devil in a Blue Dress,5.516,1995-09-15,Devil in a Blue Dress,6.5,143,164,112857,Crime|Film-Noir|Mystery|Thriller,1995.0,16140822.0,27000000.0,TriStar Pictures,USA,Carl Franklin,16030096.0,102,6.7,Denzel Washington,14406,Walter Mosley,4608,3.4602864583333335
13552,en,The Doom Generation,5.924,1995-10-27,The Doom Generation,6.1,90,166,112887,Comedy|Crime|Drama,1995.0,0.0,0.0,Union Générale Cinématographique (UGC),USA,Gregg Araki,259319.0,83,6.0,James Duval,12096,Gregg Araki,742,2.839622641509434
6520,en,First Knight,8.139,1995-07-07,First Knight,6.0,535,168,113071,Action|Drama|Romance,1995.0,127600435.0,55000000.0,Columbia Pictures Corporation,USA,Jerry Zucker,37600435.0,134,5.9,Sean Connery,59052,Lorne Cameron,13746,3.063582132984141
9073,en,Free Willy 2: The Adventure Home,10.047,1995-07-19,Free Willy 2: The Adventure Home,5.6,239,169,113114,Adventure|Children|Drama,1995.0,0.0,0.0,Alcor Films,France,Dwight H. Little,30077111.0,95,4.9,Jason James Richter,13906,Keith Walker,4062,2.2968980797636633
10428,en,Hackers,6.5,1995-09-14,Hackers,6.3,585,170,113243,Action|Adventure|Crime|Thriller,1995.0,7563728.0,20000000.0,United Artists,USA,Iain Softley,7564000.0,107,6.2,Jonny Lee Miller,57821,Rafael Moreu,9574,3.2206496762063925
17447,en,Jeffrey,3.063,1995-08-18,Jeffrey,6.7,23,171,113464,Comedy|Drama,1995.0,0.0,0.0,The Booking Office,USA,Christopher Ashley,3487767.0,92,6.7,Steven Weber,5075,Paul Rudnick,1465,3.5982935153583617
9886,en,Johnny Mnemonic,7.623,1995-05-26,Johnny Mnemonic,5.6,567,172,113481,Action|Sci-Fi|Thriller,1995.0,19075720.0,25000000.0,TriStar Pictures,Canada,Robert Longo,19076000.0,100,5.6,Keanu Reeves,58885,William Gibson,14458,2.752074975791949
9482,en,Judge Dredd,9.602,1995-06-30,Judge Dredd,5.5,1076,173,113492,Action|Crime|Sci-Fi,1995.0,113493481.0,70000000.0,Hollywood Pictures,USA,Danny Cannon,34693481.0,96,5.5,Sylvester Stallone,95091,John Wagner,17131,2.5393730663709064
19326,en,Jury Duty,4.614,1995-04-12,Jury Duty,4.2,48,174,113500,Comedy,1995.0,17014653.0,0.0,TriStar Pictures,USA,John Fortenberry,17014653.0,88,4.1,Pauly Shore,6575,Barbara Williams,2226,2.4490116801437556
9344,en,Kids,5.44,1995-07-28,Kids,6.9,457,175,113540,Drama,1995.0,7412216.0,1500000.0,Guys Upstairs,USA,Larry Clark,7417210.0,91,7.0,Leo Fitzpatrick,63097,Harmony Korine,5783,3.5235172056026283
9071,en,Living in Oblivion,4.756,1995-07-21,Living in Oblivion,7.3,98,176,113677,Comedy,1995.0,1148752.0,500000.0,JDI Productions,USA,Tom DiCillo,1148752.0,90,7.6,Steve Buscemi,13615,Tom DiCillo,2486,3.846942880128721
8973,en,Lord of Illusions,6.083,1995-08-25,Lord of Illusions,6.0,129,177,113690,Horror,1995.0,0.0,12000000.0,Seraphim Films,USA,Clive Barker,13293081.0,109,6.0,Scott Bakula,11887,Clive Barker,2410,2.8941908713692945
15730,en,Love & Human Remains,1.123,1993-05-20,Love & Human Remains,6.5,14,178,107447,Comedy|Drama,1993.0,0.0,0.0,Atlantis Films,Canada,Denys Arcand,953755.0,100,6.7,Thomas Gibson,2248,Brad Fraser,520,3.3798076923076925
47608,en,Mad Love,2.942,1995-05-26,Mad Love,5.0,44,179,113729,Drama|Romance,1995.0,15453274.0,0.0,Touchstone Pictures,USA,Antonia Bird,15453274.0,93,5.3,Chris O'Donnell,5568,Paula Milne,1272,2.7476415094339623
2293,en,Mallrats,8.161,1995-10-20,Mallrats,6.8,574,180,113749,Comedy|Romance,1995.0,2122561.0,6000000.0,Gramercy Pictures (I),USA,Kevin Smith,2122561.0,94,7.2,Shannen Doherty,103484,Kevin Smith,9727,3.56965148555567
9070,en,Mighty Morphin Power Rangers: The Movie,9.466,1995-06-30,Mighty Morphin Power Rangers: The Movie,5.3,276,181,113820,Action|Children,1995.0,66000000.0,15000000.0,Twentieth Century Fox Film Corporation,USA,Bryan Spicer,37804616.0,95,5.1,Karan Ashley,21647,John Kamps,3001,1.9860046651116294
68274,en,Moonlight and Valentino,1.252,1995-09-29,Moonlight and Valentino,5.7,22,182,113851,Drama|Romance,1995.0,0.0,0.0,Polygram Filmed Entertainment,UK,David Anspaugh,2488858.0,105,5.8,Elizabeth Perkins,3086,Ellen Simon,718,3.0807799442896937
34574,en,Nadja,1.742,1994-09-13,Nadja,5.8,22,184,110620,Drama,1994.0,0.0,1000000.0,Kino Link Company,USA,Michael Almereyda,446934.0,93,6.0,Elina Löwensohn,2586,Michael Almereyda,349,3.108882521489971
1642,en,The Net,7.954,1995-07-28,The Net,5.9,571,185,113957,Action|Crime|Thriller,1995.0,110627965.0,22000000.0,Columbia Pictures Corporation,USA,Irwin Winkler,50727965.0,114,5.9,Sandra Bullock,51864,John Brancato,26803,3.1189419094877437
11472,en,Nine Months,5.899,1995-07-12,Nine Months,5.6,287,186,113986,Comedy|Romance,1995.0,69660733.0,0.0,Twentieth Century Fox Film Corporation,USA,Chris Columbus,69700000.0,103,5.4,Hugh Grant,31410,Patrick Braoudé,13063,2.8698997167572533
36196,en,Party Girl,2.006,1995-06-09,Party Girl,6.2,18,187,114095,Comedy,1995.0,472370.0,150000.0,Party Productions,USA,Daisy von Scherler Mayer,472370.0,94,6.6,Parker Posey,3784,Harry Birckmayer,987,3.451367781155015
11980,en,The Prophecy,7.687,1995-09-01,The Prophecy,6.4,196,188,114194,Fantasy|Horror|Mystery,1995.0,16.0,8000000.0,First Look International,USA,Gregory Widen,16115878.0,98,6.6,Christopher Walken,25657,Gregory Widen,2707,3.3308090136682673
32646,en,Safe,6.099,1995-06-23,Safe,7.1,100,190,114323,Thriller,1995.0,0.0,1000000.0,American Playhouse Theatrical Films,UK,Todd Haynes,512245.0,119,7.2,Julianne Moore,9448,Todd Haynes,1035,3.582608695652174
10533,en,The Scarlet Letter,7.003,1995-10-13,The Scarlet Letter,5.7,195,191,114345,Drama|Romance,1995.0,10382407.0,50000000.0,Allied Stars Ltd.,USA,Roland Joffé,10400000.0,135,5.2,Demi Moore,12706,Nathaniel Hawthorne,1864,2.688841201716738
10802,en,Showgirls,7.197,1995-09-22,Showgirls,5.1,423,193,114436,Drama,1995.0,20350754.0,45000000.0,Carolco Pictures,France,Paul Verhoeven,20302961.0,128,4.7,Elizabeth Berkley,53325,Joe Eszterhas,8937,2.2499720264070717
10149,en,Smoke,7.223,1995-06-09,Smoke,7.3,195,194,114478,Comedy|Drama,1995.0,8349430.0,7000000.0,Miramax,Germany,Wayne Wang,8349430.0,112,7.4,Harvey Keitel,29466,Paul Auster,6411,3.8396506005303386
18402,en,Something to Talk About,5.772,1995-08-04,Something to Talk About,5.7,101,195,114496,Comedy|Drama|Romance,1995.0,50892160.0,0.0,Hawn / Sylbert Movie Company,USA,Lasse Hallström,50892160.0,106,5.7,Julia Roberts,11105,Callie Khouri,3386,3.090667454223272
9348,en,Species,11.281,1995-07-07,Species,5.7,670,196,114508,Horror|Sci-Fi,1995.0,113374103.0,35000000.0,Metro-Goldwyn-Mayer (MGM),USA,Roger Donaldson,60074103.0,108,5.8,Natasha Henstridge,64667,Dennis Feldman,15361,2.8268992904107804
281,en,Strange Days,9.151,1995-10-13,Strange Days,7.0,555,198,114558,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995.0,7959291.0,42000000.0,Lightstorm Entertainment,USA,Kathryn Bigelow,7919000.0,145,7.2,Ralph Fiennes,57697,James Cameron,9919,3.418086500655308
47939,en,Three Wishes,2.385,1995-10-27,Three Wishes,6.2,32,201,114663,Drama|Fantasy,1995.0,7025496.0,0.0,Rysher Entertainment,USA,Martha Coolidge,7025496.0,115,6.2,Patrick Swayze,2311,Clifford Green,387,3.0322997416020674
36834,en,Total Eclipse,7.159,1995-11-03,Total Eclipse,6.5,211,202,114702,Drama|Romance,1995.0,339889.0,8000000.0,FIT Productions,UK,Agnieszka Holland,339889.0,111,6.6,Leonardo DiCaprio,11309,Christopher Hampton,477,3.061844863731656
3512,en,Under Siege 2: Dark Territory,8.369,1995-07-13,Under Siege 2: Dark Territory,5.6,345,204,114781,Action,1995.0,104324083.0,60000000.0,Warner Bros.,USA,Geoff Murphy,50024083.0,100,5.4,Steven Seagal,38220,Richard Hatem,9299,2.930745241423809
52856,en,Unstrung Heroes,1.414,1995-09-15,Unstrung Heroes,6.1,10,205,114798,Comedy|Drama,1995.0,0.0,0.0,Hollywood Pictures,USA,Diane Keaton,7929241.0,93,6.7,Andie MacDowell,2788,Franz Lidz,1380,3.505434782608696
9560,en,A Walk in the Clouds,6.916,1995-08-11,A Walk in the Clouds,6.6,289,207,114887,Drama|Romance,1995.0,50012507.0,20000000.0,Twentieth Century Fox Film Corporation,USA,Alfonso Arau,50012507.0,102,6.7,Keanu Reeves,26520,Robert Mark Kamen,6018,3.3692256563642404
9804,en,Waterworld,9.793,1995-07-28,Waterworld,6.0,1716,208,114898,Action|Adventure|Sci-Fi,1995.0,264218220.0,175000000.0,Universal Pictures,USA,Kevin Reynolds,88246220.0,135,6.1,Kevin Costner,153742,Peter Rader,31310,2.864803577131907
31611,en,White Man's Burden,2.694,1995-12-01,White Man's Burden,5.0,35,209,114928,Drama,1995.0,0.0,7000000.0,A Band Apart,France,Desmond Nakano,3760515.0,89,5.2,John Travolta,4197,Desmond Nakano,778,2.8219794344473006
65796,en,Wild Bill,4.497,1995-12-01,Wild Bill,5.8,48,210,114938,Western,1995.0,0.0,30000000.0,United Artists,USA,Walter Hill,2167808.0,98,5.9,Jeff Bridges,5307,Peter Dexter,502,2.883466135458167
49805,en,The Browning Version,1.235,1994-10-12,The Browning Version,6.7,16,211,109340,Drama,1994.0,0.0,0.0,Percy Main,UK,Mike Figgis,464423.0,97,7.3,Albert Finney,2624,Terence Rattigan,608,3.585526315789474
26258,en,Bushwhacked,3.405,1995-08-04,Bushwhacked,5.2,50,212,112602,Adventure|Comedy|Crime|Mystery,1995.0,0.0,0.0,Twentieth Century Fox Film Corporation,USA,Greg Beeman,7919823.0,90,5.5,Daniel Stern,4842,John Jordan,482,2.559128630705394
50797,ru,Утомлённые солнцем,3.804,1994-05-01,Burnt by the Sun,7.2,58,213,111579,Drama,1994.0,2616503.0,2800000.0,Caméra One,Russia,Nikita Mikhalkov,2616503.0,135,8.0,Nikita Mikhalkov,11998,Rustam Ibragimbekov,2019,4.0242694403169885
19155,en,Before the Rain,4.069,1994-06-09,Before the Rain,7.7,63,214,110882,Drama|War,1994.0,763847.0,1900000.0,Aim,Republic of Macedonia,Milcho Manchevski,763847.0,113,8.1,Katrin Cartlidge,11967,Milcho Manchevski,1020,4.037254901960784
76,en,Before Sunrise,10.025,1995-01-27,Before Sunrise,7.8,1655,215,112471,Drama|Romance,1995.0,5535405.0,2500000.0,Castle Rock Entertainment,USA,Richard Linklater,5535405.0,101,8.1,Ethan Hawke,207167,Richard Linklater,7226,3.9036119568225853
11017,en,Billy Madison,8.435,1995-02-10,Billy Madison,6.1,727,216,112508,Comedy,1995.0,26488734.0,10000000.0,Universal Pictures,USA,Tamra Davis,25588750.0,89,6.4,Adam Sandler,112423,Tim Herlihy,10663,3.2472568695489072
9382,en,Boys on the Side,4.996,1995-02-03,Boys on the Side,6.4,86,218,112571,Comedy|Drama,1995.0,23450000.0,21000000.0,Alcor Films,USA,Herbert Ross,23450000.0,115,6.4,Whoopi Goldberg,10182,Don Roos,4431,3.2842473482283907
6715,en,The Cure,4.488,1995-04-21,The Cure,7.4,100,219,112757,Drama,1995.0,0.0,0.0,Universal Pictures,USA,Peter Horton,2568429.0,97,7.7,Joseph Mazzello,8061,Robert Kuhn,694,3.6080691642651295
2292,en,Clerks,9.627,1994-09-13,Clerks,7.4,1214,223,109445,Comedy,1994.0,3151130.0,230000.0,View Askew Productions,USA,Kevin Smith,3151130.0,92,7.8,Brian O'Halloran,190615,Kevin Smith,26772,3.8509450171821307
8984,en,Disclosure,7.806,1994-12-09,Disclosure,6.0,371,225,109635,Drama|Thriller,1994.0,214015089.0,55000000.0,Warner Bros.,USA,Barry Levinson,83015089.0,128,6.0,Michael Douglas,39139,Michael Crichton,13432,3.286889517569982
4954,en,Drop Zone,8.083,1994-12-08,Drop Zone,5.3,151,227,109676,Action|Thriller,1994.0,0.0,45000000.0,Paramount Pictures,USA,John Badham,28720380.0,101,5.6,Wesley Snipes,16774,Tony Griffin,4851,3.06823335394764
62488,it,Destiny Turns on the Radio,1.149,1995-04-28,Destiny Turns on the Radio,5.2,16,228,112854,Comedy,1995.0,0.0,0.0,Rysher Entertainment,USA,Jack Baran,1176982.0,102,4.5,Dylan McDermott,1959,Robert Ramsey,487,2.6806981519507187
10531,en,Death and the Maiden,5.607,1994-05-04,Death and the Maiden,7.0,150,229,109579,Drama|Thriller,1994.0,0.0,12000000.0,Fine Line Features,UK,Roman Polanski,2104000.0,103,7.3,Sigourney Weaver,18786,Ariel Dorfman,2545,3.5614931237721024
11929,en,Dolores Claiborne,9.388,1995-03-24,Dolores Claiborne,7.2,296,230,109642,Drama|Thriller,1995.0,0.0,0.0,Castle Rock Entertainment,USA,Taylor Hackford,24361867.0,132,7.4,Kathy Bates,30927,Stephen King,7873,3.5786866505779247
8467,en,Dumb and Dumber,14.336,1994-12-16,Dumb and Dumber,6.5,3160,231,109686,Adventure|Comedy,1994.0,247275374.0,16000000.0,New Line Cinema,USA,Peter Farrelly,127175354.0,107,7.3,Jim Carrey,306934,Peter Farrelly,37823,2.9560056050551253
10451,zh,飲食男女,8.897,1994-08-03,Eat Drink Man Woman,7.6,107,232,111797,Comedy|Drama|Romance,1994.0,7294403.0,0.0,Ang Lee Productions,Taiwan,Ang Lee,7294403.0,124,7.8,Sihung Lung,14947,Ang Lee,6538,4.022713368002448
18395,en,Exit to Eden,2.051,1994-10-14,Exit to Eden,4.1,38,234,109758,Comedy,1994.0,6841570.0,25000000.0,Savoy Pictures,USA,Garry Marshall,6841570.0,113,4.1,Dana Delany,5798,Anne Rice,3369,2.67453250222618
522,en,Ed Wood,8.394,1994-09-27,Ed Wood,7.5,1066,235,109707,Comedy|Drama,1994.0,5887457.0,18000000.0,Touchstone Pictures,USA,Tim Burton,5887457.0,127,7.9,Johnny Depp,149166,Rudolph Grey,17741,3.658249253142438
397,en,French Kiss,7.042,1995-05-05,French Kiss,6.4,316,236,113117,Action|Comedy|Romance,1995.0,0.0,0.0,Polygram Filmed Entertainment,UK,Lawrence Kasdan,38896854.0,111,6.6,Meg Ryan,40933,Adam Brooks,13649,3.3063228075316875
10525,en,Forget Paris,3.955,1995-05-19,Forget Paris,6.2,62,237,113097,Comedy|Romance,1995.0,0.0,0.0,Castle Rock Entertainment,USA,Billy Crystal,33194500.0,101,6.4,Billy Crystal,9897,Billy Crystal,6767,3.218412886064726
27985,pt,Far from Home: The Adventures of Yellow Dog,4.635,1995-01-13,Far from Home: The Adventures of Yellow Dog,5.5,41,238,113028,Adventure|Children,1995.0,0.0,0.0,Twentieth Century Fox Film Corporation,USA,Phillip Borsos,11642946.0,81,6.4,Jesse Bradford,2182,Phillip Borsos,880,3.1653409090909093
15789,en,A Goofy Movie,9.645,1995-04-07,A Goofy Movie,6.9,747,239,113198,Animation|Children|Comedy|Romance,1995.0,35348597.0,0.0,Walt Disney Pictures,USA,Kevin Lima,35348597.0,78,6.8,Bill Farmer,36877,Jymn Magon,4014,3.096537120079721
27303,en,Hideaway,3.11,1995-03-03,Hideaway,5.1,40,240,113303,Thriller,1995.0,12201255.0,15000000.0,TriStar Pictures,USA,Brett Leonard,12201255.0,106,5.3,Jeff Goldblum,5398,Dean R. Koontz,867,2.9013840830449826
21183,en,Fluke,4.844,1995-06-02,Fluke,6.6,92,241,113089,Children|Drama,1995.0,0.0,15000000.0,Metro-Goldwyn-Mayer (MGM),USA,Carlo Carlei,3987649.0,96,6.7,Matthew Modine,5577,James Herbert,597,3.020100502512563
10954,fr,Farinelli,2.615,1994-12-07,Farinelli,6.3,45,242,109771,Drama|Musical,1994.0,0.0,0.0,Stéphan Films,France,Gérard Corbiau,2122948.0,111,6.9,Stefano Dionisi,5412,Andrée Corbiau,1136,3.3943661971830985
47867,en,Gordy,0.926,1995-05-12,Gordy,4.4,11,243,113199,Children|Comedy|Fantasy,1995.0,3992809.0,0.0,RAS,USA,Mark Lewis,3992809.0,100,3.9,Kristy Young,1701,Jay Sommers,482,2.5072614107883817
72031,en,The Glass Shield,1.466,1994-09-16,The Glass Shield,5.5,12,245,109906,Crime|Drama,1994.0,0.0,0.0,CiBy 2000,France,Charles Burnett,3313633.0,109,6.6,Michael Boatman,2960,Charles Burnett,271,2.96309963099631
13701,en,Immortal Beloved,6.217,1994-12-16,Immortal Beloved,7.2,134,249,110116,Drama|Romance,1994.0,0.0,0.0,Icon Entertainment International,UK,Bernard Rose,9914409.0,121,7.5,Gary Oldman,20038,Bernard Rose,5232,3.668769113149847
32631,en,The Hunted,4.975,1995-02-24,The Hunted,5.9,38,251,113360,Action,1995.0,0.0,10000000.0,Universal Pictures,USA,J.F. Lawton,6607652.0,100,5.9,Christopher Lambert,3978,J.F. Lawton,406,3.0381773399014778
11777,en,I.Q.,5.619,1994-12-24,I.Q.,6.0,175,252,110099,Comedy|Romance,1994.0,0.0,25000000.0,Paramount Pictures,USA,Fred Schepisi,26372663.0,100,6.2,Tim Robbins,20930,Andy Breckman,10996,3.2092124408875953
87729,en,Jefferson in Paris,1.664,1995-03-31,Jefferson in Paris,5.2,14,254,113463,Drama,1995.0,2474000.0,14000000.0,Touchstone Pictures,USA,James Ivory,2474000.0,139,5.7,Nick Nolte,2535,Ruth Prawer Jhabvala,652,2.8865030674846626
18713,en,The Jerky Boys,1.309,1995-02-03,The Jerky Boys,4.6,12,255,110189,Comedy,1995.0,0.0,0.0,Caravan Pictures,USA,James Melkonian,7557877.0,100,4.6,John G. Brennan,2209,James Melkonian,1127,2.277284826974268
6280,en,Junior,6.81,1994-11-22,Junior,4.9,650,256,110216,Comedy|Sci-Fi,1994.0,37000000.0,60000000.0,Universal Pictures,USA,Ivan Reitman,36763355.0,109,4.6,Arnold Schwarzenegger,56919,Kevin Wade,11730,2.682011935208866
9061,en,Just Cause,5.109,1995-02-17,Just Cause,6.2,195,257,113501,Mystery|Thriller,1995.0,0.0,0.0,Warner Bros.,USA,Arne Glimcher,36853222.0,102,6.4,Sean Connery,20952,John Katzenbach,4010,3.409351620947631
37108,en,A Kid in King Arthur's Court,3.515,1995-08-11,A Kid in King Arthur's Court,4.5,70,258,113538,Adventure|Children|Comedy|Fantasy|Romance,1995.0,0.0,15000000.0,Tapestry Films,USA,Michael Gottlieb,13406717.0,89,4.8,Thomas Ian Nicholas,4897,Michael Part,1829,2.6344997266265717
6071,en,Kiss of Death,6.747,1995-04-21,Kiss of Death,5.7,123,259,113552,Crime|Drama|Thriller,1995.0,0.0,40000000.0,Twentieth Century Fox Film Corporation,USA,Barbet Schroeder,14942422.0,101,5.9,David Caruso,14977,Eleazar Lipsky,2090,3.0669856459330145
9587,en,Little Women,7.175,1994-12-21,Little Women,7.2,440,261,110367,Drama,1994.0,0.0,15000000.0,Columbia Pictures Corporation,USA,Gillian Armstrong,50083616.0,115,7.3,Susan Sarandon,39288,Louisa May Alcott,12058,3.59607729308343
19101,en,A Little Princess,7.635,1995-05-10,A Little Princess,7.6,386,262,113670,Children|Drama,1995.0,0.0,17000000.0,Warner Bros.,USA,Alfonso Cuarón,10019307.0,97,7.7,Liesel Matthews,26945,Frances Hodgson Burnett,5025,3.7602985074626867
49980,en,Ladybird Ladybird,1.553,1994-02-18,Ladybird Ladybird,7.2,27,263,110296,Drama,1994.0,0.0,0.0,Channel Four Films,UK,Ken Loach,152457.0,101,7.5,Crissy Rock,2568,Rona Munro,411,3.732360097323601
4476,en,Legends of the Fall,8.765,1994-12-16,Legends of the Fall,7.4,1040,266,110322,Drama|Romance|War|Western,1994.0,160638883.0,30000000.0,TriStar Pictures,USA,Edward Zwick,66638883.0,133,7.5,Brad Pitt,121453,Susan Shilliday,18160,3.50181718061674
11008,en,Major Payne,8.102,1995-03-24,Major Payne,6.1,281,267,110443,Comedy,1995.0,0.0,0.0,Universal Pictures,USA,Nick Castle,29412050.0,100,6.2,Damon Wayans,24344,Joe Connelly,4614,2.9094061551798873
47504,en,Little Odessa,3.324,1994-10-27,Little Odessa,6.6,60,268,110365,Crime|Drama,1994.0,0.0,2300000.0,Fine Line Features,USA,James Gray,1095885.0,98,6.8,Tim Roth,6076,James Gray,757,3.3044914134742402
43742,en,Love Affair,1.818,1994-10-21,Love Affair,5.4,22,270,110391,Drama|Romance,1994.0,0.0,60000000.0,Mulholland Productions,USA,Glenn Gordon Caron,18250211.0,108,5.9,Warren Beatty,3922,Mildred Cram,1365,3.1798534798534797
28313,en,Losing Isaiah,4.673,1995-03-17,Losing Isaiah,6.6,40,271,113691,Drama,1995.0,7603766.0,17000000.0,Paramount Pictures,USA,Stephen Gyllenhaal,7603766.0,111,6.4,Jessica Lange,4713,Seth Margolis,1314,3.3295281582952816
11318,en,The Madness of King George,4.463,1994-12-28,The Madness of King George,6.9,93,272,110428,Comedy|Drama,1994.0,0.0,0.0,"Samuel Goldwyn Company, The",UK,Nicholas Hytner,15238994.0,104,7.2,Nigel Hawthorne,12850,Alan Bennett,8404,3.7369704902427414
